picture_id,picture_title,genres,ratings,picture_logo
332,Village of the Damned (1995),Horror|Sci-Fi,3.2,/media/Village of the Damned (1995)
333,Tommy Boy (1995),Comedy,3.32,/media/Tommy Boy (1995)
334,Vanya on 42nd Street (1994),Drama,3.0714285714,/media/Vanya on 42nd Street (1994)
335,Underneath (1995),Mystery|Thriller,3,/media/Underneath (1995)
336,"Walking Dead, The (1995)",Drama|War,3,"/media/Walking Dead, The (1995)"
337,What's Eating Gilbert Grape (1993),Drama,3.7954545455,/media/What's Eating Gilbert Grape (1993)
338,Virtuosity (1995),Action|Sci-Fi|Thriller,2.8,/media/Virtuosity (1995)
339,While You Were Sleeping (1995),Comedy|Romance,3.4405940594,/media/While You Were Sleeping (1995)
340,"War, The (1994)",Adventure|Drama|War,3,"/media/War, The (1994)"
341,Double Happiness (1994),Drama,4.5,/media/Double Happiness (1994)
342,Muriel's Wedding (1994),Comedy,3.4375,/media/Muriel's Wedding (1994)
343,"Baby-Sitters Club, The (1995)",Children,3,"/media/Baby-Sitters Club, The (1995)"
344,Ace Ventura: Pet Detective (1994),Comedy,2.8714285714,/media/Ace Ventura: Pet Detective (1994)
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,3.75,"/media/Adventures of Priscilla, Queen of the Desert, The (1994)"
346,Backbeat (1993),Drama|Musical,3,/media/Backbeat (1993)
347,Bitter Moon (1992),Drama|Film-Noir|Romance,3.8571428571,/media/Bitter Moon (1992)
348,Bullets Over Broadway (1994),Comedy,3.9375,/media/Bullets Over Broadway (1994)
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,3.7869565217,/media/Clear and Present Danger (1994)
350,"Client, The (1994)",Drama|Mystery|Thriller,3.3285714286,"/media/Client, The (1994)"
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,3.1923076923,"/media/Corrina, Corrina (1994)"
352,Crooklyn (1994),Comedy|Drama,3.3571428571,/media/Crooklyn (1994)
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,3.5895522388,"/media/Crow, The (1994)"
354,Cobb (1994),Drama,3.5,/media/Cobb (1994)
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,2.2051282051,"/media/Flintstones, The (1994)"
356,Forrest Gump (1994),Comedy|Drama|Romance|War,4.0542521994,/media/Forrest Gump (1994)
357,Four Weddings and a Funeral (1994),Comedy|Romance,3.6844262295,/media/Four Weddings and a Funeral (1994)
358,Higher Learning (1995),Drama,2.4285714286,/media/Higher Learning (1995)
360,I Love Trouble (1994),Action|Comedy,2.5,/media/I Love Trouble (1994)
361,It Could Happen to You (1994),Comedy|Drama|Romance,3.38,/media/It Could Happen to You (1994)
362,"Jungle Book, The (1994)",Adventure|Children|Romance,3.45,"/media/Jungle Book, The (1994)"
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,4.5,"/media/Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)"
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,3.7775,"/media/Lion King, The (1994)"
365,Little Buddha (1993),Drama,3,/media/Little Buddha (1993)
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,3.2727272727,"/media/Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)"
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,3.0700636943,"/media/Mask, The (1994)"
368,Maverick (1994),Adventure|Comedy|Western,3.5352112676,/media/Maverick (1994)
369,Mrs. Parker and the Vicious Circle (1994),Drama,3.0555555556,/media/Mrs. Parker and the Vicious Circle (1994)
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,3.052238806,/media/Naked Gun 33 1/3: The Final Insult (1994)
371,"Paper, The (1994)",Comedy|Drama,3.25,"/media/Paper, The (1994)"
372,Reality Bites (1994),Comedy|Drama|Romance,3.0588235294,/media/Reality Bites (1994)
373,Red Rock West (1992),Thriller,4.1388888889,/media/Red Rock West (1992)
374,Richie Rich (1994),Children|Comedy,2.1,/media/Richie Rich (1994)
375,Safe Passage (1994),Drama,3.6666666667,/media/Safe Passage (1994)
376,"River Wild, The (1994)",Action|Thriller,3.4255319149,"/media/River Wild, The (1994)"
377,Speed (1994),Action|Romance|Thriller,3.5666666667,/media/Speed (1994)
378,Speechless (1994),Comedy|Romance,3.25,/media/Speechless (1994)
379,Timecop (1994),Action|Sci-Fi|Thriller,3.2619047619,/media/Timecop (1994)
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,3.5151515152,/media/True Lies (1994)
381,When a Man Loves a Woman (1994),Drama|Romance,3.1379310345,/media/When a Man Loves a Woman (1994)
382,Wolf (1994),Drama|Horror|Romance|Thriller,3.1052631579,/media/Wolf (1994)
383,Wyatt Earp (1994),Western,3.1153846154,/media/Wyatt Earp (1994)
384,Bad Company (1995),Action|Crime|Drama,3.25,/media/Bad Company (1995)
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,3.6666666667,"/media/Low Down Dirty Shame, A (1994)"
388,Boys Life (1995),Drama,3.6666666667,/media/Boys Life (1995)
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,4,"/media/Colonel Chabert, Le (1994)"
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,4.1,/media/Faster Pussycat! Kill! Kill! (1965)
391,Jason's Lyric (1994),Crime|Drama,3,/media/Jason's Lyric (1994)
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,2.6666666667,"/media/Secret Adventures of Tom Thumb, The (1993)"
393,Street Fighter (1994),Action|Adventure|Fantasy,2.1,/media/Street Fighter (1994)
401,Mirage (1995),Action|Thriller,4,/media/Mirage (1995)
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,2.3125,/media/Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)
407,In the Mouth of Madness (1995),Horror|Thriller,3.05,/media/In the Mouth of Madness (1995)
408,8 Seconds (1994),Drama,3,/media/8 Seconds (1994)
409,Above the Rim (1994),Crime|Drama,2.5,/media/Above the Rim (1994)
410,Addams Family Values (1993),Children|Comedy|Fantasy,3.1506849315,/media/Addams Family Values (1993)
412,"Age of Innocence, The (1993)",Drama,3.54,"/media/Age of Innocence, The (1993)"
413,Airheads (1994),Comedy,2.3076923077,/media/Airheads (1994)
414,"Air Up There, The (1994)",Comedy,2.5,"/media/Air Up There, The (1994)"
415,Another Stakeout (1993),Comedy|Thriller,2.8333333333,/media/Another Stakeout (1993)
416,Bad Girls (1994),Western,3.25,/media/Bad Girls (1994)
417,Barcelona (1994),Comedy|Romance,3.6153846154,/media/Barcelona (1994)
418,Being Human (1993),Drama,3,/media/Being Human (1993)
419,"Beverly Hillbillies, The (1993)",Comedy,2.6,"/media/Beverly Hillbillies, The (1993)"
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,2.6315789474,/media/Beverly Hills Cop III (1994)
421,Black Beauty (1994),Adventure|Children|Drama,3,/media/Black Beauty (1994)
422,Blink (1994),Thriller,3.7222222222,/media/Blink (1994)
423,Blown Away (1994),Action|Thriller,3.3928571429,/media/Blown Away (1994)
424,Blue Chips (1994),Drama,3,/media/Blue Chips (1994)
425,Blue Sky (1994),Drama|Romance,3.875,/media/Blue Sky (1994)
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.1666666667,/media/Body Snatchers (1993)
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,2.4285714286,/media/Boxing Helena (1993)
428,"Bronx Tale, A (1993)",Drama,3.7173913043,"/media/Bronx Tale, A (1993)"
429,Cabin Boy (1994),Comedy,2.5555555556,/media/Cabin Boy (1994)
431,Carlito's Way (1993),Crime|Drama,3.671875,/media/Carlito's Way (1993)
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,2.6507936508,/media/City Slickers II: The Legend of Curly's Gold (1994)
433,Clean Slate (1994),Comedy,2.8571428571,/media/Clean Slate (1994)
434,Cliffhanger (1993),Action|Adventure|Thriller,3.0849056604,/media/Cliffhanger (1993)
435,Coneheads (1993),Comedy|Sci-Fi,2.4636363636,/media/Coneheads (1993)
436,Color of Night (1994),Drama|Thriller,2.2,/media/Color of Night (1994)
437,Cops and Robbersons (1994),Comedy,2.75,/media/Cops and Robbersons (1994)
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,3,"/media/Cowboy Way, The (1994)"
439,Dangerous Game (1993),Drama,1,/media/Dangerous Game (1993)
440,Dave (1993),Comedy|Romance,3.5611111111,/media/Dave (1993)
441,Dazed and Confused (1993),Comedy,3.6621621622,/media/Dazed and Confused (1993)
442,Demolition Man (1993),Action|Adventure|Sci-Fi,2.9684210526,/media/Demolition Man (1993)
443,"Endless Summer 2, The (1994)",Adventure|Documentary,2.6666666667,"/media/Endless Summer 2, The (1994)"
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,3,/media/Even Cowgirls Get the Blues (1993)
445,Fatal Instinct (1993),Comedy,3.1111111111,/media/Fatal Instinct (1993)
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,4,/media/Farewell My Concubine (Ba wang bie ji) (1993)
447,"Favor, The (1994)",Comedy|Romance,4,"/media/Favor, The (1994)"
448,Fearless (1993),Drama,3.5909090909,/media/Fearless (1993)
449,Fear of a Black Hat (1994),Comedy,3.5,/media/Fear of a Black Hat (1994)
450,With Honors (1994),Comedy|Drama,3.4375,/media/With Honors (1994)
451,Flesh and Bone (1993),Drama|Mystery|Romance,3.4285714286,/media/Flesh and Bone (1993)
452,Widows' Peak (1994),Drama,4,/media/Widows' Peak (1994)
453,For Love or Money (1993),Comedy|Romance,2.4,/media/For Love or Money (1993)
454,"Firm, The (1993)",Drama|Thriller,3.4727272727,"/media/Firm, The (1993)"
455,Free Willy (1993),Adventure|Children|Drama,2.8387096774,/media/Free Willy (1993)
456,Fresh (1994),Crime|Drama|Thriller,3.3333333333,/media/Fresh (1994)
457,"Fugitive, The (1993)",Thriller,3.9530516432,"/media/Fugitive, The (1993)"
458,Geronimo: An American Legend (1993),Drama|Western,3.75,/media/Geronimo: An American Legend (1993)
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,3.5,"/media/Getaway, The (1994)"
460,Getting Even with Dad (1994),Comedy,2.5,/media/Getting Even with Dad (1994)
461,Go Fish (1994),Drama|Romance,3.3,/media/Go Fish (1994)
463,Guilty as Sin (1993),Crime|Drama|Thriller,3.4285714286,/media/Guilty as Sin (1993)
464,Hard Target (1993),Action|Adventure|Crime|Thriller,3.1111111111,/media/Hard Target (1993)
465,Heaven & Earth (1993),Action|Drama|War,3.5,/media/Heaven & Earth (1993)
466,Hot Shots! Part Deux (1993),Action|Comedy|War,3.1694915254,/media/Hot Shots! Part Deux (1993)
467,Live Nude Girls (1995),Comedy,3.3333333333,/media/Live Nude Girls (1995)
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,3.303030303,"/media/Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
469,"House of the Spirits, The (1993)",Drama|Romance,3.125,"/media/House of the Spirits, The (1993)"
470,House Party 3 (1994),Comedy,2,/media/House Party 3 (1994)
471,"Hudsucker Proxy, The (1994)",Comedy,3.8775510204,"/media/Hudsucker Proxy, The (1994)"
472,I'll Do Anything (1994),Comedy|Drama,3.5,/media/I'll Do Anything (1994)
473,In the Army Now (1994),Comedy|War,1,/media/In the Army Now (1994)
474,In the Line of Fire (1993),Action|Thriller,3.8625,/media/In the Line of Fire (1993)
475,In the Name of the Father (1993),Drama,4.2096774194,/media/In the Name of the Father (1993)
476,"Inkwell, The (1994)",Comedy|Drama,4,"/media/Inkwell, The (1994)"
477,What's Love Got to Do with It? (1993),Drama|Musical,3.59375,/media/What's Love Got to Do with It? (1993)
479,Judgment Night (1993),Action|Crime|Thriller,3.25,/media/Judgment Night (1993)
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,3.7062043796,/media/Jurassic Park (1993)
481,Kalifornia (1993),Drama|Thriller,3.34375,/media/Kalifornia (1993)
482,Killing Zoe (1994),Crime|Drama|Thriller,2.85,/media/Killing Zoe (1994)
483,King of the Hill (1993),Drama,2.75,/media/King of the Hill (1993)
484,Lassie (1994),Adventure|Children,2.75,/media/Lassie (1994)
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,2.8867924528,/media/Last Action Hero (1993)
486,Life with Mikey (1993),Comedy,2.5,/media/Life with Mikey (1993)
487,Lightning Jack (1994),Comedy|Western,3.5,/media/Lightning Jack (1994)
488,M. Butterfly (1993),Drama|Romance,3.125,/media/M. Butterfly (1993)
489,Made in America (1993),Comedy,2.625,/media/Made in America (1993)
490,Malice (1993),Thriller,3.4285714286,/media/Malice (1993)
491,"Man Without a Face, The (1993)",Drama,3.2857142857,"/media/Man Without a Face, The (1993)"
492,Manhattan Murder Mystery (1993),Comedy|Mystery,3.7380952381,/media/Manhattan Murder Mystery (1993)
493,Menace II Society (1993),Action|Crime|Drama,3.3043478261,/media/Menace II Society (1993)
494,Executive Decision (1996),Action|Adventure|Thriller,3.4754098361,/media/Executive Decision (1996)
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,3.8125,/media/In the Realm of the Senses (Ai no corrida) (1976)
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,2.6666666667,/media/What Happened Was... (1994)
497,Much Ado About Nothing (1993),Comedy|Romance,3.9833333333,/media/Much Ado About Nothing (1993)
498,Mr. Jones (1993),Drama|Romance,2.6666666667,/media/Mr. Jones (1993)
499,Mr. Wonderful (1993),Comedy|Romance,3,/media/Mr. Wonderful (1993)
500,Mrs. Doubtfire (1993),Comedy|Drama,3.4673202614,/media/Mrs. Doubtfire (1993)
501,Naked (1993),Drama,4.1,/media/Naked (1993)
502,"Next Karate Kid, The (1994)",Action|Children|Romance,2.4375,"/media/Next Karate Kid, The (1994)"
504,No Escape (1994),Action|Drama|Sci-Fi,3.2,/media/No Escape (1994)
505,North (1994),Comedy,2.7142857143,/media/North (1994)
506,Orlando (1992),Drama|Fantasy|Romance,3.1111111111,/media/Orlando (1992)
507,"Perfect World, A (1993)",Crime|Drama|Thriller,3.5,"/media/Perfect World, A (1993)"
508,Philadelphia (1993),Drama,3.6686046512,/media/Philadelphia (1993)
509,"Piano, The (1993)",Drama|Romance,3.75,"/media/Piano, The (1993)"
510,Poetic Justice (1993),Drama,2.3,/media/Poetic Justice (1993)
511,"Program, The (1993)",Action|Drama,3,"/media/Program, The (1993)"
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,3.5,"/media/Puppet Masters, The (1994)"
513,Radioland Murders (1994),Comedy|Mystery|Romance,2.5,/media/Radioland Murders (1994)
514,"Ref, The (1994)",Comedy,3.6470588235,"/media/Ref, The (1994)"
515,"Remains of the Day, The (1993)",Drama|Romance,4.0434782609,"/media/Remains of the Day, The (1993)"
516,Renaissance Man (1994),Comedy|Drama,2.9230769231,/media/Renaissance Man (1994)
517,Rising Sun (1993),Action|Drama|Mystery,3.09375,/media/Rising Sun (1993)
518,"Road to Wellville, The (1994)",Comedy,2.1363636364,"/media/Road to Wellville, The (1994)"
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,2.3958333333,/media/RoboCop 3 (1993)
520,Robin Hood: Men in Tights (1993),Comedy,3.0615384615,/media/Robin Hood: Men in Tights (1993)
521,Romeo Is Bleeding (1993),Crime|Thriller,3.6,/media/Romeo Is Bleeding (1993)
522,Romper Stomper (1992),Action|Drama,2.8333333333,/media/Romper Stomper (1992)
523,Ruby in Paradise (1993),Drama,3.3333333333,/media/Ruby in Paradise (1993)
524,Rudy (1993),Drama,3.5555555556,/media/Rudy (1993)
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,1,"/media/Savage Nights (Nuits fauves, Les) (1992)"
527,Schindler's List (1993),Drama|War,4.3032786885,/media/Schindler's List (1993)
528,"Scout, The (1994)",Comedy|Drama,2.5,"/media/Scout, The (1994)"
529,Searching for Bobby Fischer (1993),Drama,3.9333333333,/media/Searching for Bobby Fischer (1993)
531,"Secret Garden, The (1993)",Children|Drama,3.564516129,"/media/Secret Garden, The (1993)"
532,Serial Mom (1994),Comedy|Crime|Horror,3.25,/media/Serial Mom (1994)
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,3.3333333333,"/media/Shadow, The (1994)"
534,Shadowlands (1993),Drama|Romance,4.2,/media/Shadowlands (1993)
535,Short Cuts (1993),Drama,3.8846153846,/media/Short Cuts (1993)
536,"Simple Twist of Fate, A (1994)",Drama,2.25,"/media/Simple Twist of Fate, A (1994)"
537,Sirens (1994),Drama,3.05,/media/Sirens (1994)
538,Six Degrees of Separation (1993),Drama,3.9,/media/Six Degrees of Separation (1993)
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,3.428,/media/Sleepless in Seattle (1993)
540,Sliver (1993),Thriller,2.6944444444,/media/Sliver (1993)
541,Blade Runner (1982),Action|Sci-Fi|Thriller,4.0376712329,/media/Blade Runner (1982)
542,Son in Law (1993),Comedy|Drama|Romance,2.7368421053,/media/Son in Law (1993)
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.3461538462,/media/So I Married an Axe Murderer (1993)
544,Striking Distance (1993),Action|Crime,2.6111111111,/media/Striking Distance (1993)
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1.7352941176,/media/Super Mario Bros. (1993)
547,Surviving the Game (1994),Action|Adventure|Thriller,3,/media/Surviving the Game (1994)
548,Terminal Velocity (1994),Action|Mystery|Thriller,3,/media/Terminal Velocity (1994)
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,4.125,/media/Thirty-Two Short Films About Glenn Gould (1993)
550,Threesome (1994),Comedy|Romance,3.2727272727,/media/Threesome (1994)
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.65,"/media/Nightmare Before Christmas, The (1993)"
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,3.14,"/media/Three Musketeers, The (1993)"
553,Tombstone (1993),Action|Drama|Western,3.4824561404,/media/Tombstone (1993)
554,Trial by Jury (1994),Crime|Drama|Thriller,3,/media/Trial by Jury (1994)
555,True Romance (1993),Crime|Thriller,3.8857142857,/media/True Romance (1993)
556,"War Room, The (1993)",Documentary,3.9,"/media/War Room, The (1993)"
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,2.6666666667,"/media/Pagemaster, The (1994)"
559,"Paris, France (1993)",Comedy,5,"/media/Paris, France (1993)"
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,3,/media/Killer (Bulletproof Heart) (1994)
562,Welcome to the Dollhouse (1995),Comedy|Drama,3.7166666667,/media/Welcome to the Dollhouse (1995)
563,Germinal (1993),Drama|Romance,3,/media/Germinal (1993)
564,Chasers (1994),Comedy,3,/media/Chasers (1994)
565,Cronos (1993),Drama|Horror,4.5,/media/Cronos (1993)
567,Kika (1993),Comedy|Drama,4,/media/Kika (1993)
568,Bhaji on the Beach (1993),Comedy|Drama,3.5,/media/Bhaji on the Beach (1993)
569,Little Big League (1994),Comedy|Drama,2.5,/media/Little Big League (1994)
571,"Wedding Gift, The (1994)",Drama|Romance,4,"/media/Wedding Gift, The (1994)"
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,1,"/media/Ciao, Professore! (Io speriamo che me la cavo) (1992)"
574,Spanking the Monkey (1994),Comedy|Drama,3.3333333333,/media/Spanking the Monkey (1994)
575,"Little Rascals, The (1994)",Children|Comedy,3.5714285714,"/media/Little Rascals, The (1994)"
577,Andre (1994),Adventure|Children|Drama,2,/media/Andre (1994)
580,Princess Caraboo (1994),Drama,3,/media/Princess Caraboo (1994)
581,"Celluloid Closet, The (1995)",Documentary,4.2352941176,"/media/Celluloid Closet, The (1995)"
582,Métisse (Café au Lait) (1993),Comedy|Drama,4,/media/Métisse (Café au Lait) (1993)
585,"Brady Bunch Movie, The (1995)",Comedy,3.0731707317,"/media/Brady Bunch Movie, The (1995)"
586,Home Alone (1990),Children|Comedy,3.1124031008,/media/Home Alone (1990)
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,3.3253968254,/media/Ghost (1990)
